rpm,time,hposition,hdraft,speed,fuel
0,2018-11-17 08:10:27,0,0,0,0
0,2018-11-17 08:10:28,0,-57498,0,0
0,2018-11-17 08:10:29,0,-143550,0,0
0,2018-11-17 08:10:30,0,-143574,0,0
0,2018-11-17 08:10:31,0,-143601,0,0
0,2018-11-17 08:10:32,0,-143607,0,0
0,2018-11-17 08:10:33,0,-143684,0,0
0,2018-11-17 08:10:34,0,-143635,0,0
0,2018-11-17 08:10:35,0,-143608,0,0
0,2018-11-17 08:10:36,0,-143733,0,0
0,2018-11-17 08:10:37,0,-143660,0,0
0,2018-11-17 08:10:38,0,-143603,0,0
0,2018-11-17 08:10:39,0,-143680,0,0
0,2018-11-17 08:10:40,0,-143727,0,0
0,2018-11-17 08:10:41,0,-143525,0,0
0,2018-11-17 08:10:42,0,-143746,0,0
0,2018-11-17 08:10:43,0,-143477,0,0
0,2018-11-17 08:10:44,0,-143688,0,0
0,2018-11-17 08:10:45,0,-143645,0,0
0,2018-11-17 08:10:46,0,-143478,0,0
0,2018-11-17 08:10:47,0,-143430,0,0
0,2018-11-17 08:10:48,0,-143460,0,0
0,2018-11-17 08:10:49,0,-143627,0,0
0,2018-11-17 08:10:50,0,-143813,0,0
0,2018-11-17 08:10:51,0,-143665,0,0
0,2018-11-17 08:10:52,0,-143469,0,0
0,2018-11-17 08:10:53,0,-143692,0,0
0,2018-11-17 08:10:54,0,-143639,0,0
0,2018-11-17 08:10:55,0,-143389,0,0
0,2018-11-17 08:10:56,0,-143572,0,0
0,2018-11-17 08:10:57,0,-143631,0,0
0,2018-11-17 08:10:58,0,-143568,0,0
0,2018-11-17 08:10:59,0,-143564,0,0
0,2018-11-17 08:11:00,0,-143627,0,0
0,2018-11-17 08:11:01,0,-143602,0,0
0,2018-11-17 08:11:02,0,-143594,0,0
0,2018-11-17 08:11:03,0,-143573,0,0
0,2018-11-17 08:11:04,0,-143612,0,0
0,2018-11-17 08:11:05,0,-143546,0,0
0,2018-11-17 08:11:06,0,-143574,0,0
0,2018-11-17 08:11:07,0,-143584,0,0
0,2018-11-17 08:11:08,0,-143526,0,0
0,2018-11-17 08:11:09,0,-143554,0,0
0,2018-11-17 08:11:10,0,-143622,0,0
0,2018-11-17 08:11:11,0,-143584,0,0
0,2018-11-17 08:11:12,0,-143593,0,0
0,2018-11-17 08:11:13,0,-143613,0,0
0,2018-11-17 08:11:14,0,-143545,0,0
0,2018-11-17 08:11:15,0,-143525,0,0
0,2018-11-17 08:11:16,0,-143545,0,0
0,2018-11-17 08:11:17,0,-143544,0,0
0,2018-11-17 08:11:18,0,-143594,0,0
0,2018-11-17 08:11:19,0,-143536,0,0
0,2018-11-17 08:11:20,0,-143565,0,0
0,2018-11-17 08:11:21,0,-143622,0,0
0,2018-11-17 08:11:22,0,-143594,0,0
0,2018-11-17 08:11:23,0,-143573,0,0
0,2018-11-17 08:11:24,0,-143555,0,0
0,2018-11-17 08:11:25,0,-143546,0,0
0,2018-11-17 08:11:26,0,-143564,0,0
0,2018-11-17 08:11:27,0,-143565,0,0
0,2018-11-17 08:11:28,0,-143565,0,0
0,2018-11-17 08:11:29,0,-143563,0,0
0,2018-11-17 08:11:30,0,-143555,0,0
0,2018-11-17 08:11:31,0,-143564,0,0
0,2018-11-17 08:11:32,0,-143575,0,0
0,2018-11-17 08:11:33,0,-143592,0,0
0,2018-11-17 08:11:34,0,-143575,0,0
0,2018-11-17 08:11:35,0,-143594,0,0
0,2018-11-17 08:11:36,0,-143555,0,0
0,2018-11-17 08:11:37,0,-143527,0,0
0,2018-11-17 08:11:38,0,-143527,0,0
0,2018-11-17 08:11:39,0,-143544,0,0
0,2018-11-17 08:11:40,0,-143536,0,0
0,2018-11-17 08:11:41,0,-143556,0,0
0,2018-11-17 08:11:42,0,-143565,0,0
0,2018-11-17 08:11:43,0,-143575,0,0
0,2018-11-17 08:11:44,0,-143584,0,0
0,2018-11-17 08:11:45,0,-143556,0,0
0,2018-11-17 08:11:46,0,-143650,0,0
0,2018-11-17 08:11:47,0,-143555,0,0
0,2018-11-17 08:11:48,0,-143574,0,0
0,2018-11-17 08:11:49,0,-143593,0,0
0,2018-11-17 08:11:50,0,-143554,0,0
0,2018-11-17 08:11:51,0,-143593,0,0
0,2018-11-17 08:11:52,0,-143573,0,0
0,2018-11-17 08:11:53,0,-143612,0,0
0,2018-11-17 08:11:54,0,-143574,0,0
0,2018-11-17 08:11:55,0,-143584,0,0
0,2018-11-17 08:11:56,0,-143614,0,0
0,2018-11-17 08:11:57,0,-143584,0,0
0,2018-11-17 08:11:58,0,-143584,0,0
0,2018-11-17 08:11:59,0,-143545,0,0
0,2018-11-17 08:12:00,0,-143621,0,0
0,2018-11-17 08:12:01,0,-143543,0,0
0,2018-11-17 08:12:02,0,-143565,0,0
0,2018-11-17 08:12:03,0,-143603,0,0
0,2018-11-17 08:12:04,0,-143592,0,0
0,2018-11-17 08:12:05,0,-143554,0,0
0,2018-11-17 08:12:06,0,-143620,0,0
0,2018-11-17 08:12:07,0,-143553,0,0
0,2018-11-17 08:12:08,0,-143594,0,0
0,2018-11-17 08:12:09,0,-143611,0,0
0,2018-11-17 08:12:10,0,-143573,0,0
0,2018-11-17 08:12:11,0,-143593,0,0
0,2018-11-17 08:12:12,0,-143631,0,0
0,2018-11-17 08:12:13,0,-143536,0,0
0,2018-11-17 08:12:14,0,-143640,0,0
0,2018-11-17 08:12:15,0,-143526,0,0
0,2018-11-17 08:12:16,0,-143631,0,0
0,2018-11-17 08:12:17,0,-143582,0,0
0,2018-11-17 08:12:18,0,-143516,0,0
0,2018-11-17 08:12:19,0,-143583,0,0
0,2018-11-17 08:12:20,0,-143545,0,0
0,2018-11-17 08:12:21,0,-143535,0,0
0,2018-11-17 08:12:22,0,-143612,0,0
0,2018-11-17 08:12:23,0,-143515,0,0
0,2018-11-17 08:12:24,0,-143496,0,0
0,2018-11-17 08:12:25,0,-143631,0,0
0,2018-11-17 08:12:26,0,-143516,0,0
0,2018-11-17 08:12:27,0,-143506,0,0
0,2018-11-17 08:12:28,0,-143593,0,0
0,2018-11-17 08:12:29,0,-143555,0,0
0,2018-11-17 08:12:30,0,-143535,0,0
0,2018-11-17 08:12:31,0,-143573,0,0
0,2018-11-17 08:12:32,0,-143613,0,0
0,2018-11-17 08:12:33,0,-143603,0,0
0,2018-11-17 08:12:34,0,-143505,0,0
0,2018-11-17 08:12:35,0,-143516,0,0
0,2018-11-17 08:12:36,0,-143515,0,0
0,2018-11-17 08:12:37,0,-143564,0,0
0,2018-11-17 08:12:38,0,-143545,0,0
0,2018-11-17 08:12:39,0,-143553,0,0
0,2018-11-17 08:12:40,0,-143554,0,0
0,2018-11-17 08:12:41,0,-143612,0,0
0,2018-11-17 08:12:42,0,-143530,0,0
0,2018-11-17 08:12:43,0,-143584,0,0
0,2018-11-17 08:12:44,0,-143511,0,0
0,2018-11-17 08:12:45,0,-143560,0,0
0,2018-11-17 08:12:46,0,-143563,0,0
0,2018-11-17 08:12:47,0,-143563,0,0
0,2018-11-17 08:12:48,0,-143563,0,0
0,2018-11-17 08:12:49,0,-143579,0,0
0,2018-11-17 08:12:50,0,-143563,0,0
0,2018-11-17 08:12:51,0,-143579,0,0
0,2018-11-17 08:12:52,0,-143621,0,0
0,2018-11-17 08:12:53,0,-143554,0,0
0,2018-11-17 08:12:54,0,-143516,0,0
0,2018-11-17 08:12:55,0,-143573,0,0
0,2018-11-17 08:12:56,0,-143574,0,0
0,2018-11-17 08:12:57,0,-143536,0,0
0,2018-11-17 08:12:58,0,-143515,0,0
0,2018-11-17 08:12:59,0,-143527,0,0
0,2018-11-17 08:13:00,0,-143564,0,0
0,2018-11-17 08:13:01,0,-143603,0,0
0,2018-11-17 08:13:02,0,-143583,0,0
0,2018-11-17 08:13:03,0,-143546,0,0
0,2018-11-17 08:13:04,0,-143525,0,0
0,2018-11-17 08:13:05,0,-143550,0,0
0,2018-11-17 08:13:06,0,-143578,0,0
0,2018-11-17 08:13:07,0,-143565,0,0
0,2018-11-17 08:13:08,0,-143578,0,0
0,2018-11-17 08:13:09,0,-143568,0,0
0,2018-11-17 08:13:10,0,-143554,0,0
0,2018-11-17 08:13:11,0,-143553,0,0
0,2018-11-17 08:13:12,0,-143564,0,0
0,2018-11-17 08:13:13,0,-143579,0,0
0,2018-11-17 08:13:14,0,-143570,0,0
0,2018-11-17 08:13:15,0,-143608,0,0
0,2018-11-17 08:13:16,0,-143539,0,0
0,2018-11-17 08:13:17,0,-143575,0,0
0,2018-11-17 08:13:18,0,-143622,0,0
0,2018-11-17 08:13:19,0,-143641,0,0
0,2018-11-17 08:13:20,0,-143588,0,0
0,2018-11-17 08:13:21,0,-143578,0,0
0,2018-11-17 08:13:22,0,-143534,0,0
0,2018-11-17 08:13:23,0,-143496,0,0
0,2018-11-17 08:13:24,0,-143560,0,0
0,2018-11-17 08:13:25,0,-143545,0,0
0,2018-11-17 08:13:26,0,-143497,0,0
0,2018-11-17 08:13:27,0,-143645,0,0
0,2018-11-17 08:13:28,0,-143597,0,0
0,2018-11-17 08:13:29,0,-143515,0,0
0,2018-11-17 08:13:30,0,-143501,0,0
0,2018-11-17 08:13:31,0,-143577,0,0
0,2018-11-17 08:13:32,0,-143578,0,0
0,2018-11-17 08:13:33,0,-143574,0,0
0,2018-11-17 08:13:34,0,-143554,0,0
0,2018-11-17 08:13:35,0,-143525,0,0
0,2018-11-17 08:13:36,0,-143506,0,0
0,2018-11-17 08:13:37,0,-143530,0,0
0,2018-11-17 08:13:38,0,-143530,0,0
0,2018-11-17 08:13:39,0,-143589,0,0
0,2018-11-17 08:13:40,0,-143579,0,0
0,2018-11-17 08:13:41,0,-143592,0,0
0,2018-11-17 08:13:42,0,-143578,0,0
0,2018-11-17 08:13:43,0,-143597,0,0
0,2018-11-17 08:13:44,0,-143583,0,0
0,2018-11-17 08:13:45,0,-143544,0,0
0,2018-11-17 08:13:46,0,-143598,0,0
0,2018-11-17 08:13:47,0,-143540,0,0
0,2018-11-17 08:13:48,0,-143530,0,0
0,2018-11-17 08:13:49,0,-143458,0,0
0,2018-11-17 08:13:50,0,-143530,0,0
0,2018-11-17 08:13:51,0,-143621,0,0
0,2018-11-17 08:13:52,0,-143603,0,0
0,2018-11-17 08:13:53,0,-143592,0,0
0,2018-11-17 08:13:54,0,-143545,0,0
0,2018-11-17 08:13:55,0,-143558,0,0
0,2018-11-17 08:13:56,0,-143554,0,0
0,2018-11-17 08:13:57,0,-143486,0,0
0,2018-11-17 08:13:58,0,-143595,0,0
0,2018-11-17 08:13:59,0,-143617,0,0
0,2018-11-17 08:14:00,0,-143569,0,0
0,2018-11-17 08:14:01,0,-143549,0,0
0,2018-11-17 08:14:02,0,-143515,0,0
0,2018-11-17 08:14:03,0,-143492,0,0
0,2018-11-17 08:14:04,0,-143598,0,0
0,2018-11-17 08:14:05,0,-143559,0,0
0,2018-11-17 08:14:06,0,-143524,0,0
0,2018-11-17 08:14:07,0,-143500,0,0
0,2018-11-17 08:14:08,0,-143527,0,0
0,2018-11-17 08:14:09,0,-143506,0,0
0,2018-11-17 08:14:10,0,-143554,0,0
0,2018-11-17 08:14:11,0,-143588,0,0
0,2018-11-17 08:14:12,0,-143562,0,0
0,2018-11-17 08:14:13,0,-143458,0,0
0,2018-11-17 08:14:14,0,-143469,0,0
0,2018-11-17 08:14:15,0,-143645,0,0
0,2018-11-17 08:14:16,0,-143531,0,0
0,2018-11-17 08:14:17,0,-143449,0,0
0,2018-11-17 08:14:18,0,-143645,0,0
0,2018-11-17 08:14:19,0,-143430,0,0
0,2018-11-17 08:14:20,0,-143566,0,0
0,2018-11-17 08:14:21,0,-143618,0,0
0,2018-11-17 08:14:22,0,-143496,0,0
0,2018-11-17 08:14:23,0,-143540,0,0
0,2018-11-17 08:14:24,0,-143478,0,0
0,2018-11-17 08:14:25,0,-143521,0,0
0,2018-11-17 08:14:26,0,-143573,0,0
0,2018-11-17 08:14:27,0,-143578,0,0
0,2018-11-17 08:14:28,0,-143592,0,0
0,2018-11-17 08:14:29,0,-143589,0,0
0,2018-11-17 08:14:30,0,-143558,0,0
0,2018-11-17 08:14:31,0,-143520,0,0
0,2018-11-17 08:14:32,0,-143548,0,0
0,2018-11-17 08:14:33,0,-143554,0,0
0,2018-11-17 08:14:34,0,-143599,0,0
0,2018-11-17 08:14:35,0,-143515,0,0
0,2018-11-17 08:14:36,0,-143563,0,0
0,2018-11-17 08:14:37,0,-143520,0,0
0,2018-11-17 08:14:38,0,-143606,0,0
0,2018-11-17 08:14:39,0,-143535,0,0
0,2018-11-17 08:14:40,0,-143583,0,0
0,2018-11-17 08:14:41,0,-143530,0,0
0,2018-11-17 08:14:42,0,-143550,0,0
0,2018-11-17 08:14:43,0,-143535,0,0
0,2018-11-17 08:14:44,0,-143554,0,0
0,2018-11-17 08:14:45,0,-143597,0,0
0,2018-11-17 08:14:46,0,-143560,0,0
0,2018-11-17 08:14:47,0,-143459,0,0
0,2018-11-17 08:14:48,0,-143539,0,0
0,2018-11-17 08:14:49,0,-143583,0,0
0,2018-11-17 08:14:50,0,-143569,0,0
0,2018-11-17 08:14:51,0,-143521,0,0
0,2018-11-17 08:14:52,0,-143506,0,0
0,2018-11-17 08:14:53,0,-143578,0,0
0,2018-11-17 08:14:54,0,-143574,0,0
0,2018-11-17 08:14:55,0,-143506,0,0
0,2018-11-17 08:14:56,0,-143517,0,0
0,2018-11-17 08:14:57,0,-143534,0,0
0,2018-11-17 08:14:58,0,-143529,0,0
0,2018-11-17 08:14:59,0,-143525,0,0
0,2018-11-17 08:15:00,0,-143459,0,0
0,2018-11-17 08:15:01,0,-143477,0,0
0,2018-11-17 08:15:02,0,-143553,0,0
0,2018-11-17 08:15:03,0,-143525,0,0
0,2018-11-17 08:15:04,0,-143589,0,0
0,2018-11-17 08:15:05,0,-143565,0,0
0,2018-11-17 08:15:06,0,-143545,0,0
0,2018-11-17 08:15:07,0,-143525,0,0
0,2018-11-17 08:15:08,0,-143536,0,0
0,2018-11-17 08:15:09,0,-143440,0,0
0,2018-11-17 08:15:10,0,-143616,0,0
0,2018-11-17 08:15:11,0,-143507,0,0
0,2018-11-17 08:15:12,0,-143478,0,0
0,2018-11-17 08:15:13,0,-143489,0,0
0,2018-11-17 08:15:14,0,-143516,0,0
0,2018-11-17 08:15:15,0,-143564,0,0
0,2018-11-17 08:15:16,0,-143545,0,0
0,2018-11-17 08:15:17,0,-143535,0,0
0,2018-11-17 08:15:18,0,-143515,0,0
0,2018-11-17 08:15:19,0,-143507,0,0
0,2018-11-17 08:15:20,0,-143468,0,0
0,2018-11-17 08:15:21,0,-143458,0,0
0,2018-11-17 08:15:22,0,-143487,0,0
0,2018-11-17 08:15:23,0,-143598,0,0
0,2018-11-17 08:15:24,0,-143584,0,0
0,2018-11-17 08:15:25,0,-143530,0,0
0,2018-11-17 08:15:26,0,-143545,0,0
0,2018-11-17 08:15:27,0,-143533,0,0
0,2018-11-17 08:15:28,0,-143506,0,0
0,2018-11-17 08:15:29,0,-143549,0,0
0,2018-11-17 08:15:30,0,-143558,0,0
0,2018-11-17 08:15:31,0,-143519,0,0
0,2018-11-17 08:15:32,0,-143544,0,0
0,2018-11-17 08:15:33,0,-143525,0,0
0,2018-11-17 08:15:34,0,-143520,0,0
0,2018-11-17 08:15:35,0,-143487,0,0
0,2018-11-17 08:15:36,0,-143500,0,0
0,2018-11-17 08:15:37,0,-143524,0,0
0,2018-11-17 08:15:38,0,-143516,0,0
0,2018-11-17 08:15:39,0,-143497,0,0
0,2018-11-17 08:15:40,0,-143476,0,0
0,2018-11-17 08:15:41,0,-143469,0,0
0,2018-11-17 08:15:42,0,-143535,0,0
0,2018-11-17 08:15:43,0,-143497,0,0
0,2018-11-17 08:15:44,0,-143478,0,0
0,2018-11-17 08:15:45,0,-143505,0,0
0,2018-11-17 08:15:46,0,-143486,0,0
0,2018-11-17 08:15:47,0,-143467,0,0
0,2018-11-17 08:15:48,0,-143477,0,0
0,2018-11-17 08:15:49,0,-143469,0,0
0,2018-11-17 08:15:50,0,-143497,0,0
0,2018-11-17 08:15:51,0,-143458,0,0
0,2018-11-17 08:15:52,0,-143518,0,0
0,2018-11-17 08:15:53,0,-143535,0,0
0,2018-11-17 08:15:54,0,-143515,0,0
0,2018-11-17 08:15:55,0,-143496,0,0
0,2018-11-17 08:15:56,0,-143457,0,0
0,2018-11-17 08:15:57,0,-143516,0,0
0,2018-11-17 08:15:58,0,-143517,0,0
0,2018-11-17 08:15:59,0,-143497,0,0
0,2018-11-17 08:16:00,0,-143476,0,0
0,2018-11-17 08:16:01,0,-143487,0,0
0,2018-11-17 08:16:02,0,-143507,0,0
0,2018-11-17 08:16:03,0,-143469,0,0
0,2018-11-17 08:16:04,0,-143486,0,0
0,2018-11-17 08:16:05,0,-143459,0,0
0,2018-11-17 08:16:06,0,-143505,0,0
0,2018-11-17 08:16:07,0,-143487,0,0
0,2018-11-17 08:16:08,0,-143496,0,0
0,2018-11-17 08:16:09,0,-143458,0,0
0,2018-11-17 08:16:10,0,-143555,0,0
0,2018-11-17 08:16:11,0,-143487,0,0
0,2018-11-17 08:16:12,0,-143479,0,0
0,2018-11-17 08:16:13,0,-143478,0,0
0,2018-11-17 08:16:14,0,-143429,0,0
0,2018-11-17 08:16:15,0,-143411,0,0
0,2018-11-17 08:16:16,0,-143459,0,0
0,2018-11-17 08:16:17,0,-143497,0,0
0,2018-11-17 08:16:18,0,-143497,0,0
0,2018-11-17 08:16:19,0,-143508,0,0
0,2018-11-17 08:16:20,0,-143487,0,0
0,2018-11-17 08:16:21,0,-143460,0,0
0,2018-11-17 08:16:22,0,-143526,0,0
0,2018-11-17 08:16:23,0,-143438,0,0
0,2018-11-17 08:16:24,0,-143468,0,0
0,2018-11-17 08:16:25,0,-143516,0,0
0,2018-11-17 08:16:26,0,-143517,0,0
0,2018-11-17 08:16:27,0,-143458,0,0
0,2018-11-17 08:16:28,0,-143497,0,0
0,2018-11-17 08:16:29,0,-143524,0,0
0,2018-11-17 08:16:30,0,-143410,0,0
0,2018-11-17 08:16:31,0,-143514,0,0
0,2018-11-17 08:16:32,0,-143507,0,0
0,2018-11-17 08:16:33,0,-143429,0,0
0,2018-11-17 08:16:34,0,-143431,0,0
0,2018-11-17 08:16:35,0,-143497,0,0
0,2018-11-17 08:16:36,0,-143497,0,0
0,2018-11-17 08:16:37,0,-143515,0,0
0,2018-11-17 08:16:38,0,-143495,0,0
0,2018-11-17 08:16:39,0,-143478,0,0
0,2018-11-17 08:16:40,0,-143506,0,0
0,2018-11-17 08:16:41,0,-143546,0,0
0,2018-11-17 08:16:42,0,-143467,0,0
0,2018-11-17 08:16:43,0,-143506,0,0
0,2018-11-17 08:16:44,0,-143487,0,0
0,2018-11-17 08:16:45,0,-143524,0,0
0,2018-11-17 08:16:46,0,-143495,0,0
0,2018-11-17 08:16:47,0,-143477,0,0
0,2018-11-17 08:16:48,0,-143496,0,0
0,2018-11-17 08:16:49,0,-143478,0,0
0,2018-11-17 08:16:50,0,-143525,0,0
0,2018-11-17 08:16:51,0,-143506,0,0
0,2018-11-17 08:16:52,0,-143534,0,0
0,2018-11-17 08:16:53,0,-143487,0,0
0,2018-11-17 08:16:54,0,-143467,0,0
0,2018-11-17 08:16:55,0,-143477,0,0
0,2018-11-17 08:16:56,0,-143506,0,0
0,2018-11-17 08:16:57,0,-143535,0,0
0,2018-11-17 08:16:58,0,-143526,0,0
0,2018-11-17 08:16:59,0,-143496,0,0
0,2018-11-17 08:17:00,0,-143506,0,0
0,2018-11-17 08:17:01,0,-143516,0,0
0,2018-11-17 08:17:02,0,-143507,0,0
0,2018-11-17 08:17:03,0,-143516,0,0
0,2018-11-17 08:17:04,0,-143477,0,0
0,2018-11-17 08:17:05,0,-143506,0,0
0,2018-11-17 08:17:06,0,-143544,0,0
0,2018-11-17 08:17:07,0,-143506,0,0
0,2018-11-17 08:17:08,0,-143430,0,0
0,2018-11-17 08:17:09,0,-143487,0,0
0,2018-11-17 08:17:10,0,-143469,0,0
0,2018-11-17 08:17:11,0,-143517,0,0
0,2018-11-17 08:17:12,0,-143469,0,0
0,2018-11-17 08:17:13,0,-143458,0,0
0,2018-11-17 08:17:14,0,-143507,0,0
0,2018-11-17 08:17:15,0,-143525,0,0
0,2018-11-17 08:17:16,0,-143488,0,0
0,2018-11-17 08:17:17,0,-143536,0,0
0,2018-11-17 08:17:18,0,-143527,0,0
0,2018-11-17 08:17:19,0,-143479,0,0
0,2018-11-17 08:17:20,0,-143459,0,0
0,2018-11-17 08:17:21,0,-143515,0,0
0,2018-11-17 08:17:22,0,-143487,0,0
0,2018-11-17 08:17:23,0,-143450,0,0
0,2018-11-17 08:17:24,0,-143525,0,0
0,2018-11-17 08:17:25,0,-143526,0,0
0,2018-11-17 08:17:26,0,-143431,0,0
0,2018-11-17 08:17:27,0,-143507,0,0
0,2018-11-17 08:17:28,0,-143468,0,0
0,2018-11-17 08:17:29,0,-143533,0,0
0,2018-11-17 08:17:30,0,-143486,0,0
0,2018-11-17 08:17:31,0,-143449,0,0
0,2018-11-17 08:17:32,0,-143477,0,0
0,2018-11-17 08:17:33,0,-143477,0,0
0,2018-11-17 08:17:34,0,-143410,0,0
0,2018-11-17 08:17:35,0,-143420,0,0
0,2018-11-17 08:17:36,0,-143419,0,0
0,2018-11-17 08:17:37,0,-143459,0,0
0,2018-11-17 08:17:38,0,-143506,0,0
0,2018-11-17 08:17:39,0,-143459,0,0
0,2018-11-17 08:17:40,0,-143496,0,0
0,2018-11-17 08:17:41,0,-143430,0,0
0,2018-11-17 08:17:42,0,-143525,0,0
0,2018-11-17 08:17:43,0,-143467,0,0
0,2018-11-17 08:17:44,0,-143468,0,0
0,2018-11-17 08:17:45,0,-143477,0,0
0,2018-11-17 08:17:46,0,-143506,0,0
0,2018-11-17 08:17:47,0,-143530,0,0
0,2018-11-17 08:17:48,0,-143516,0,0
0,2018-11-17 08:17:49,0,-143544,0,0
0,2018-11-17 08:17:50,0,-143516,0,0
0,2018-11-17 08:17:51,0,-143496,0,0
0,2018-11-17 08:17:52,0,-143511,0,0
0,2018-11-17 08:17:53,0,-143468,0,0
0,2018-11-17 08:17:54,0,-143506,0,0
0,2018-11-17 08:17:55,0,-143496,0,0
0,2018-11-17 08:17:56,0,-143508,0,0
0,2018-11-17 08:17:57,0,-143508,0,0
0,2018-11-17 08:17:58,0,-143516,0,0
0,2018-11-17 08:17:59,0,-143479,0,0
0,2018-11-17 08:18:00,0,-143468,0,0
0,2018-11-17 08:18:01,0,-143448,0,0
0,2018-11-17 08:18:02,0,-143488,0,0
0,2018-11-17 08:18:03,0,-143486,0,0
0,2018-11-17 08:18:04,0,-143466,0,0
0,2018-11-17 08:18:05,0,-143430,0,0
0,2018-11-17 08:18:06,0,-143469,0,0
0,2018-11-17 08:18:07,0,-143507,0,0
0,2018-11-17 08:18:08,0,-143516,0,0
0,2018-11-17 08:18:09,0,-143449,0,0
0,2018-11-17 08:18:10,0,-143496,0,0
0,2018-11-17 08:18:11,0,-143497,0,0
0,2018-11-17 08:18:12,0,-143449,0,0
0,2018-11-17 08:18:13,0,-143478,0,0
0,2018-11-17 08:18:14,0,-143507,0,0
0,2018-11-17 08:18:15,0,-143458,0,0
0,2018-11-17 08:18:16,0,-143486,0,0
0,2018-11-17 08:18:17,0,-143459,0,0
0,2018-11-17 08:18:18,0,-143468,0,0
0,2018-11-17 08:18:19,0,-143512,0,0
0,2018-11-17 08:18:20,0,-143525,0,0
0,2018-11-17 08:18:21,0,-143457,0,0
0,2018-11-17 08:18:22,0,-143487,0,0
0,2018-11-17 08:18:23,0,-143488,0,0
0,2018-11-17 08:18:24,0,-143439,0,0
0,2018-11-17 08:18:25,0,-143428,0,0
0,2018-11-17 08:18:26,0,-143488,0,0
0,2018-11-17 08:18:27,0,-143441,0,0
0,2018-11-17 08:18:28,0,-143467,0,0
0,2018-11-17 08:18:29,0,-143526,0,0
0,2018-11-17 08:18:30,0,-143448,0,0
0,2018-11-17 08:18:31,0,-143430,0,0
0,2018-11-17 08:18:32,0,-143449,0,0
0,2018-11-17 08:18:33,0,-143382,0,0
0,2018-11-17 08:18:34,0,-143448,0,0
0,2018-11-17 08:18:35,0,-143506,0,0
0,2018-11-17 08:18:36,0,-143450,0,0
0,2018-11-17 08:18:37,0,-143428,0,0
0,2018-11-17 08:18:38,0,-143497,0,0
0,2018-11-17 08:18:39,0,-143429,0,0
0,2018-11-17 08:18:40,0,-143476,0,0
0,2018-11-17 08:18:41,0,-143450,0,0
0,2018-11-17 08:18:42,0,-143421,0,0
0,2018-11-17 08:18:43,0,-143467,0,0
0,2018-11-17 08:18:44,0,-143450,0,0
0,2018-11-17 08:18:45,0,-143419,0,0
0,2018-11-17 08:18:46,0,-143459,0,0
0,2018-11-17 08:18:47,0,-143479,0,0
0,2018-11-17 08:18:48,0,-143400,0,0
0,2018-11-17 08:18:49,0,-143507,0,0
0,2018-11-17 08:18:50,0,-143410,0,0
0,2018-11-17 08:18:51,0,-143430,0,0
0,2018-11-17 08:18:52,0,-143478,0,0
0,2018-11-17 08:18:53,0,-143400,0,0
0,2018-11-17 08:18:54,0,-143488,0,0
0,2018-11-17 08:18:55,0,-143390,0,0
0,2018-11-17 08:18:56,0,-143459,0,0
0,2018-11-17 08:18:57,0,-143468,0,0
0,2018-11-17 08:18:58,0,-143400,0,0
0,2018-11-17 08:18:59,0,-143449,0,0
0,2018-11-17 08:19:00,0,-143477,0,0
0,2018-11-17 08:19:01,0,-143419,0,0
0,2018-11-17 08:19:02,0,-143479,0,0
0,2018-11-17 08:19:03,0,-143409,0,0
0,2018-11-17 08:19:04,0,-143488,0,0
0,2018-11-17 08:19:05,0,-143449,0,0
0,2018-11-17 08:19:06,0,-143526,0,0
0,2018-11-17 08:19:07,0,-143419,0,0
0,2018-11-17 08:19:08,0,-143477,0,0
0,2018-11-17 08:19:09,0,-143439,0,0
0,2018-11-17 08:19:10,0,-143546,0,0
0,2018-11-17 08:19:11,0,-143431,0,0
0,2018-11-17 08:19:12,0,-143499,0,0
0,2018-11-17 08:19:13,0,-143450,0,0
0,2018-11-17 08:19:14,0,-143497,0,0
0,2018-11-17 08:19:15,0,-143487,0,0
0,2018-11-17 08:19:16,0,-143489,0,0
0,2018-11-17 08:19:17,0,-143439,0,0
0,2018-11-17 08:19:18,0,-143458,0,0
0,2018-11-17 08:19:19,0,-143477,0,0
0,2018-11-17 08:19:20,0,-143411,0,0
0,2018-11-17 08:19:21,0,-143477,0,0
0,2018-11-17 08:19:22,0,-143421,0,0
0,2018-11-17 08:19:23,0,-143478,0,0
0,2018-11-17 08:19:24,0,-143468,0,0
0,2018-11-17 08:19:25,0,-143429,0,0
0,2018-11-17 08:19:26,0,-143517,0,0
0,2018-11-17 08:19:27,0,-143449,0,0
0,2018-11-17 08:19:28,0,-143487,0,0
0,2018-11-17 08:19:29,0,-143429,0,0
0,2018-11-17 08:19:30,0,-143497,0,0
0,2018-11-17 08:19:31,0,-143488,0,0
0,2018-11-17 08:19:32,0,-143439,0,0
0,2018-11-17 08:19:33,0,-143515,0,0
0,2018-11-17 08:19:34,0,-143441,0,0
0,2018-11-17 08:19:35,0,-143479,0,0
0,2018-11-17 08:19:36,0,-143429,0,0
0,2018-11-17 08:19:37,0,-143528,0,0
0,2018-11-17 08:19:38,0,-143457,0,0
0,2018-11-17 08:19:39,0,-143477,0,0
0,2018-11-17 08:19:40,0,-143498,0,0
0,2018-11-17 08:19:41,0,-143399,0,0
0,2018-11-17 08:19:42,0,-143468,0,0
0,2018-11-17 08:19:43,0,-143479,0,0
0,2018-11-17 08:19:44,0,-143478,0,0
0,2018-11-17 08:19:45,0,-143449,0,0
